image,D00,D10,D20,D40,combination,split
Japan_012015.jpg,0,0,0,1,D40,train
Japan_005176.jpg,0,0,1,0,D20,train
Japan_008749.jpg,1,1,1,0,D00+D10+D20,train
Japan_008220.jpg,0,0,0,1,D40,train
Japan_008355.jpg,0,0,1,0,D20,train
Japan_006626.jpg,0,0,1,0,D20,train
Japan_011960.jpg,1,1,0,0,D00+D10,train
Japan_012245.jpg,1,0,0,0,D00,train
Japan_007397.jpg,0,0,1,0,D20,train
Japan_004077.jpg,0,0,0,1,D40,train
Japan_003201.jpg,0,1,1,0,D10+D20,train
Japan_007267.jpg,0,0,1,0,D20,train
Japan_004316.jpg,0,0,0,0,NONE,train
Japan_000362.jpg,1,0,0,1,D00+D40,train
Japan_002883.jpg,0,0,0,0,NONE,train
Japan_005995.jpg,0,1,1,0,D10+D20,train
Japan_008060.jpg,1,0,0,0,D00,train
Japan_009479.jpg,1,1,1,1,D00+D10+D20+D40,train
Japan_010569.jpg,0,0,0,1,D40,train
Japan_006406.jpg,0,0,0,0,NONE,train
Japan_011381.jpg,0,0,0,0,NONE,train
Japan_002849.jpg,0,0,1,0,D20,train
Japan_010108.jpg,0,1,1,0,D10+D20,train
Japan_009147.jpg,0,0,0,1,D40,train
Japan_007369.jpg,1,0,0,0,D00,train
Japan_003497.jpg,0,0,1,0,D20,train
Japan_002672.jpg,0,0,1,0,D20,train
Japan_008894.jpg,0,0,1,0,D20,train
Japan_012800.jpg,1,0,0,0,D00,train
Japan_008546.jpg,0,0,1,1,D20+D40,train
Japan_012267.jpg,1,1,1,0,D00+D10+D20,train
Japan_008271.jpg,0,1,0,0,D10,train
Japan_011997.jpg,0,0,0,0,NONE,train
Japan_006595.jpg,1,0,0,0,D00,train
Japan_012549.jpg,0,0,1,1,D20+D40,train
Japan_011896.jpg,1,1,1,0,D00+D10+D20,train
Japan_005956.jpg,0,1,0,0,D10,train
Japan_003402.jpg,1,1,1,0,D00+D10+D20,train
Japan_005868.jpg,0,0,0,0,NONE,train
Japan_010666.jpg,0,1,1,0,D10+D20,train
Japan_005168.jpg,0,0,1,0,D20,train
Japan_011452.jpg,1,0,0,0,D00,train
Japan_010037.jpg,1,0,0,0,D00,train
Japan_003784.jpg,0,0,1,0,D20,train
Japan_006284.jpg,0,0,0,0,NONE,train
Japan_004439.jpg,0,0,0,0,NONE,train
Japan_006678.jpg,0,0,1,1,D20+D40,train
Japan_009697.jpg,0,0,0,1,D40,train
Japan_010714.jpg,0,0,0,1,D40,train
Japan_010896.jpg,0,0,0,0,NONE,train
Japan_004791.jpg,0,0,0,0,NONE,train
Japan_007530.jpg,1,0,0,0,D00,train
Japan_002442.jpg,0,0,1,0,D20,train
Japan_002932.jpg,1,1,0,0,D00+D10,train
Japan_007193.jpg,0,0,1,0,D20,train
Japan_004540.jpg,0,0,0,0,NONE,train
Japan_012982.jpg,0,0,0,0,NONE,train
Japan_008275.jpg,0,0,0,0,NONE,train
Japan_000649.jpg,1,1,0,0,D00+D10,train
Japan_005593.jpg,0,0,1,0,D20,train
Japan_005782.jpg,0,0,0,0,NONE,train
Japan_000416.jpg,0,0,0,0,NONE,train
Japan_007573.jpg,0,0,0,0,NONE,train
Japan_003886.jpg,1,0,0,0,D00,train
Japan_006594.jpg,1,0,1,0,D00+D20,train
Japan_010184.jpg,1,0,0,0,D00,train
Japan_010477.jpg,1,0,1,0,D00+D20,train
Japan_002885.jpg,0,1,1,0,D10+D20,train
Japan_000645.jpg,0,0,1,0,D20,train
Japan_007354.jpg,0,0,1,0,D20,train
Japan_007144.jpg,0,0,0,0,NONE,train
Japan_009045.jpg,0,0,0,0,NONE,train
Japan_010089.jpg,0,0,1,0,D20,train
Japan_007824.jpg,1,0,0,0,D00,train
Japan_009936.jpg,0,0,0,0,NONE,train
Japan_007516.jpg,0,0,1,1,D20+D40,train
Japan_012520.jpg,0,0,1,0,D20,train
Japan_012284.jpg,0,1,0,0,D10,train
Japan_007971.jpg,0,0,1,1,D20+D40,train
Japan_012331.jpg,1,0,1,0,D00+D20,train
Japan_010928.jpg,1,0,0,0,D00,train
Japan_006445.jpg,0,0,0,0,NONE,train
Japan_002010.jpg,0,1,1,0,D10+D20,train
Japan_000378.jpg,0,0,0,0,NONE,train
Japan_004979.jpg,0,0,0,0,NONE,train
Japan_007417.jpg,0,1,1,0,D10+D20,train
Japan_011567.jpg,0,0,0,0,NONE,train
Japan_011736.jpg,0,0,0,0,NONE,train
Japan_009391.jpg,1,1,1,0,D00+D10+D20,train
Japan_012494.jpg,1,0,0,0,D00,train
Japan_003335.jpg,0,0,0,0,NONE,train
Japan_011510.jpg,0,0,1,0,D20,train
Japan_011686.jpg,0,0,0,0,NONE,train
Japan_008074.jpg,0,0,0,0,NONE,train
Japan_009875.jpg,0,1,1,0,D10+D20,train
Japan_011873.jpg,0,0,0,0,NONE,train
Japan_008951.jpg,0,0,1,1,D20+D40,train
Japan_002937.jpg,0,0,0,0,NONE,train
Japan_000260.jpg,0,0,1,0,D20,train
Japan_010967.jpg,1,0,0,0,D00,train
Japan_005582.jpg,0,1,1,1,D10+D20+D40,train
Japan_008221.jpg,1,0,0,0,D00,train
Japan_010105.jpg,0,1,0,0,D10,train
Japan_003854.jpg,0,0,1,0,D20,train
Japan_008230.jpg,0,1,0,0,D10,train
Japan_002749.jpg,0,0,1,0,D20,train
Japan_002097.jpg,0,0,0,1,D40,train
Japan_005661.jpg,0,0,0,1,D40,train
Japan_006310.jpg,0,0,0,0,NONE,train
Japan_009658.jpg,0,0,1,0,D20,train
Japan_001321.jpg,0,0,0,1,D40,train
Japan_009308.jpg,0,0,0,0,NONE,train
Japan_006873.jpg,1,1,0,0,D00+D10,train
Japan_009467.jpg,0,0,0,0,NONE,train
Japan_012453.jpg,1,0,0,0,D00,train
Japan_004033.jpg,0,0,1,0,D20,train
Japan_012016.jpg,1,1,1,0,D00+D10+D20,train
Japan_008270.jpg,1,0,0,0,D00,train
Japan_012105.jpg,0,0,0,0,NONE,train
Japan_001243.jpg,0,0,1,0,D20,train
Japan_010304.jpg,1,0,0,0,D00,train
Japan_006347.jpg,0,0,1,0,D20,train
Japan_006992.jpg,0,0,0,0,NONE,train
Japan_008137.jpg,0,1,0,0,D10,train
Japan_009426.jpg,0,1,1,0,D10+D20,train
Japan_008123.jpg,0,0,1,0,D20,train
Japan_009898.jpg,0,0,0,0,NONE,train
Japan_001282.jpg,0,0,0,0,NONE,train
Japan_011161.jpg,0,0,0,0,NONE,train
Japan_001534.jpg,0,1,1,0,D10+D20,train
Japan_000656.jpg,1,0,1,0,D00+D20,train
Japan_001825.jpg,0,0,1,0,D20,train
Japan_004459.jpg,0,0,1,0,D20,train
Japan_001533.jpg,0,1,1,0,D10+D20,train
Japan_005866.jpg,0,0,1,0,D20,train
Japan_011792.jpg,0,0,1,0,D20,train
Japan_003426.jpg,0,0,1,0,D20,train
Japan_012387.jpg,0,0,1,0,D20,train
Japan_006729.jpg,0,0,0,0,NONE,train
Japan_010701.jpg,1,1,1,0,D00+D10+D20,train
Japan_007791.jpg,1,1,1,0,D00+D10+D20,train
Japan_011315.jpg,0,0,0,0,NONE,train
Japan_002131.jpg,0,0,0,0,NONE,train
Japan_008802.jpg,1,0,0,0,D00,train
Japan_010631.jpg,1,0,1,0,D00+D20,train
Japan_007433.jpg,0,0,1,0,D20,train
Japan_011032.jpg,0,0,0,0,NONE,train
Japan_004284.jpg,0,0,1,1,D20+D40,train
Japan_011250.jpg,0,1,1,0,D10+D20,train
Japan_008643.jpg,0,0,1,1,D20+D40,train
Japan_003252.jpg,1,0,1,0,D00+D20,train
Japan_004076.jpg,0,0,0,0,NONE,train
Japan_001721.jpg,0,0,0,0,NONE,train
Japan_002499.jpg,0,1,1,0,D10+D20,train
Japan_006728.jpg,1,0,1,0,D00+D20,train
Japan_009965.jpg,0,0,0,0,NONE,train
Japan_012040.jpg,0,0,1,0,D20,train
Japan_006896.jpg,0,0,1,0,D20,train
Japan_007948.jpg,0,0,1,0,D20,train
Japan_010272.jpg,0,0,1,0,D20,train
Japan_008073.jpg,0,0,0,0,NONE,train
Japan_011855.jpg,0,0,0,0,NONE,train
Japan_012428.jpg,1,1,0,0,D00+D10,train
Japan_011174.jpg,0,0,1,0,D20,train
Japan_001549.jpg,0,0,1,0,D20,train
Japan_005790.jpg,0,0,0,0,NONE,train
Japan_010214.jpg,0,0,0,0,NONE,train
Japan_003874.jpg,0,1,0,0,D10,train
Japan_012708.jpg,0,0,1,0,D20,train
Japan_000354.jpg,0,1,0,0,D10,train
Japan_010388.jpg,0,0,1,1,D20+D40,train
Japan_002526.jpg,0,0,0,0,NONE,train
Japan_005291.jpg,0,0,1,0,D20,train
Japan_003956.jpg,0,0,0,1,D40,train
Japan_003483.jpg,0,1,0,0,D10,train
Japan_011789.jpg,0,0,1,0,D20,train
Japan_004595.jpg,1,0,0,0,D00,train
Japan_004476.jpg,1,0,1,1,D00+D20+D40,train
Japan_001657.jpg,1,1,0,0,D00+D10,train
Japan_006299.jpg,0,0,0,0,NONE,train
Japan_004366.jpg,0,0,1,0,D20,train
Japan_010295.jpg,0,0,0,1,D40,train
Japan_002857.jpg,0,0,0,0,NONE,train
Japan_010492.jpg,0,0,0,0,NONE,train
Japan_007523.jpg,1,0,0,0,D00,train
Japan_013020.jpg,0,0,0,0,NONE,train
Japan_003141.jpg,0,0,0,0,NONE,train
Japan_004570.jpg,0,0,1,0,D20,train
Japan_007575.jpg,0,1,0,0,D10,train
Japan_002761.jpg,0,0,1,0,D20,train
Japan_001662.jpg,0,0,1,0,D20,train
Japan_011834.jpg,1,0,0,0,D00,train
Japan_007915.jpg,0,1,1,0,D10+D20,train
Japan_011304.jpg,0,1,0,0,D10,train
Japan_008168.jpg,0,0,0,1,D40,train
Japan_010097.jpg,0,1,1,0,D10+D20,train
Japan_011312.jpg,0,0,1,1,D20+D40,train
Japan_011446.jpg,0,0,1,1,D20+D40,train
Japan_003733.jpg,1,0,0,0,D00,train
Japan_003199.jpg,0,0,1,1,D20+D40,train
Japan_011506.jpg,0,1,0,0,D10,train
Japan_006127.jpg,1,0,0,0,D00,train
Japan_007471.jpg,0,0,0,1,D40,train
Japan_008736.jpg,0,0,1,0,D20,train
Japan_003726.jpg,0,0,1,0,D20,train
Japan_005282.jpg,0,0,0,0,NONE,train
Japan_001339.jpg,1,0,0,0,D00,train
Japan_001520.jpg,0,0,0,0,NONE,train
Japan_010837.jpg,1,1,1,0,D00+D10+D20,train
Japan_004501.jpg,1,0,0,0,D00,train
Japan_001695.jpg,1,0,0,0,D00,train
Japan_007979.jpg,0,0,1,0,D20,train
Japan_005537.jpg,0,1,1,0,D10+D20,train
Japan_012678.jpg,0,0,1,0,D20,train
Japan_006311.jpg,0,1,1,0,D10+D20,train
Japan_005717.jpg,0,0,0,1,D40,train
Japan_012264.jpg,0,0,0,0,NONE,train
Japan_006875.jpg,1,1,0,0,D00+D10,train
Japan_010508.jpg,0,0,1,0,D20,train
Japan_000253.jpg,1,0,0,0,D00,train
Japan_010450.jpg,0,0,0,0,NONE,train
Japan_009770.jpg,1,0,1,0,D00+D20,train
Japan_003871.jpg,0,0,1,0,D20,train
Japan_003811.jpg,0,0,1,0,D20,train
Japan_009141.jpg,0,0,0,0,NONE,train
Japan_005744.jpg,1,0,0,0,D00,train
Japan_008776.jpg,0,0,0,0,NONE,train
Japan_011162.jpg,1,0,1,0,D00+D20,train
Japan_008026.jpg,0,0,1,1,D20+D40,train
Japan_005266.jpg,1,0,0,0,D00,train
Japan_007093.jpg,0,0,1,0,D20,train
Japan_000110.jpg,0,0,1,0,D20,train
Japan_010438.jpg,0,1,0,0,D10,train
Japan_011809.jpg,0,0,1,0,D20,train
Japan_011836.jpg,1,1,0,0,D00+D10,train
Japan_004090.jpg,0,0,0,1,D40,train
Japan_011417.jpg,0,0,1,1,D20+D40,train
Japan_006755.jpg,0,0,0,1,D40,train
Japan_000033.jpg,0,0,0,0,NONE,train
Japan_009272.jpg,0,1,0,0,D10,train
Japan_000875.jpg,0,0,1,0,D20,train
Japan_008973.jpg,1,0,0,0,D00,train
Japan_002317.jpg,1,0,0,1,D00+D40,train
Japan_010985.jpg,0,0,0,0,NONE,train
Japan_011330.jpg,0,1,1,0,D10+D20,train
Japan_012283.jpg,0,0,0,0,NONE,train
Japan_009416.jpg,0,0,0,0,NONE,train
Japan_005642.jpg,1,1,0,0,D00+D10,train
Japan_003693.jpg,0,0,1,0,D20,train
Japan_007944.jpg,0,1,1,0,D10+D20,train
Japan_009489.jpg,0,0,0,0,NONE,train
Japan_006916.jpg,0,1,1,0,D10+D20,train
Japan_008530.jpg,0,1,0,0,D10,train
Japan_003727.jpg,0,0,1,0,D20,train
Japan_010636.jpg,0,0,1,1,D20+D40,train
Japan_003202.jpg,0,0,1,0,D20,train
Japan_012929.jpg,0,0,0,0,NONE,train
Japan_009745.jpg,1,1,0,0,D00+D10,train
Japan_008381.jpg,0,0,1,0,D20,train
Japan_009449.jpg,0,1,1,0,D10+D20,train
Japan_004423.jpg,0,1,1,1,D10+D20+D40,train
Japan_001284.jpg,0,0,1,0,D20,train
Japan_001392.jpg,0,0,0,0,NONE,train
Japan_011264.jpg,0,0,0,0,NONE,train
Japan_004658.jpg,0,0,1,0,D20,train
Japan_008399.jpg,1,0,0,0,D00,train
Japan_011879.jpg,0,0,1,0,D20,train
Japan_003342.jpg,0,1,0,1,D10+D40,train
Japan_012882.jpg,0,0,1,0,D20,train
Japan_005071.jpg,0,0,1,1,D20+D40,train
Japan_000544.jpg,1,0,0,0,D00,train
Japan_007102.jpg,1,0,0,0,D00,train
Japan_010387.jpg,0,0,1,0,D20,train
Japan_001582.jpg,0,1,0,0,D10,train
Japan_006192.jpg,0,0,1,0,D20,train
Japan_008482.jpg,0,0,0,0,NONE,train
Japan_010533.jpg,0,0,0,1,D40,train
Japan_007553.jpg,0,0,0,0,NONE,train
Japan_005102.jpg,0,0,1,1,D20+D40,train
Japan_007675.jpg,1,0,1,0,D00+D20,train
Japan_000546.jpg,0,0,0,0,NONE,train
Japan_012482.jpg,0,0,1,1,D20+D40,train
Japan_003626.jpg,1,0,0,0,D00,train
Japan_005601.jpg,1,1,1,0,D00+D10+D20,train
Japan_004032.jpg,0,0,1,0,D20,train
Japan_007988.jpg,1,0,0,0,D00,train
Japan_011802.jpg,0,0,0,0,NONE,train
Japan_000297.jpg,0,1,0,0,D10,train
Japan_008772.jpg,0,0,1,0,D20,train
Japan_011245.jpg,1,0,0,0,D00,train
Japan_003140.jpg,0,1,1,0,D10+D20,train
Japan_000997.jpg,1,0,0,0,D00,train
Japan_006980.jpg,0,0,1,0,D20,train
Japan_004782.jpg,0,0,1,1,D20+D40,train
Japan_000106.jpg,0,0,0,0,NONE,train
Japan_009565.jpg,0,0,1,1,D20+D40,train
Japan_005594.jpg,0,0,0,0,NONE,train
Japan_003118.jpg,0,0,1,0,D20,train
Japan_008653.jpg,1,0,0,0,D00,train
Japan_010009.jpg,0,1,1,0,D10+D20,train
Japan_004025.jpg,1,0,0,0,D00,train
Japan_002234.jpg,0,0,1,0,D20,train
Japan_002889.jpg,0,0,1,0,D20,train
Japan_010895.jpg,0,0,1,1,D20+D40,train
Japan_005262.jpg,1,0,0,0,D00,train
Japan_012583.jpg,0,0,1,1,D20+D40,train
Japan_011976.jpg,1,0,0,0,D00,train
Japan_001137.jpg,0,1,1,0,D10+D20,train
Japan_002870.jpg,0,0,0,0,NONE,train
Japan_009284.jpg,0,0,0,0,NONE,train
Japan_009890.jpg,0,1,0,0,D10,train
Japan_008413.jpg,0,0,0,0,NONE,train
Japan_007645.jpg,0,0,0,0,NONE,train
Japan_008219.jpg,1,0,0,0,D00,train
Japan_009507.jpg,0,0,1,1,D20+D40,train
Japan_004939.jpg,1,0,0,0,D00,train
Japan_002766.jpg,1,1,0,0,D00+D10,train
Japan_002389.jpg,0,0,1,0,D20,train
Japan_002615.jpg,0,0,1,1,D20+D40,train
Japan_009728.jpg,0,1,0,0,D10,train
Japan_012546.jpg,1,0,1,1,D00+D20+D40,train
Japan_007324.jpg,0,0,1,1,D20+D40,train
Japan_011427.jpg,0,0,0,1,D40,train
Japan_010188.jpg,0,1,1,0,D10+D20,train
Japan_006121.jpg,0,1,0,0,D10,train
Japan_001881.jpg,1,1,0,0,D00+D10,train
Japan_000238.jpg,1,0,0,0,D00,train
Japan_004064.jpg,0,0,0,0,NONE,train
Japan_011724.jpg,0,0,0,0,NONE,train
Japan_007297.jpg,0,0,1,1,D20+D40,train
Japan_011878.jpg,0,0,0,0,NONE,train
Japan_010039.jpg,0,0,1,0,D20,train
Japan_010362.jpg,0,0,0,0,NONE,train
Japan_000397.jpg,0,0,0,0,NONE,train
Japan_012737.jpg,1,1,0,0,D00+D10,train
Japan_009360.jpg,0,0,1,0,D20,train
Japan_012979.jpg,0,0,1,0,D20,train
Japan_008755.jpg,0,1,1,0,D10+D20,train
Japan_003002.jpg,1,0,0,0,D00,train
Japan_012390.jpg,0,0,0,1,D40,train
Japan_010346.jpg,0,0,0,0,NONE,train
Japan_012995.jpg,0,0,1,0,D20,train
Japan_012103.jpg,0,0,0,0,NONE,train
Japan_001898.jpg,0,1,1,1,D10+D20+D40,train
Japan_001930.jpg,0,0,1,0,D20,train
Japan_010352.jpg,1,0,0,0,D00,train
Japan_001157.jpg,1,1,1,0,D00+D10+D20,train
Japan_012618.jpg,0,1,1,0,D10+D20,train
Japan_001105.jpg,0,0,1,0,D20,train
Japan_000286.jpg,0,0,1,0,D20,train
Japan_010462.jpg,0,0,0,0,NONE,train
Japan_006711.jpg,1,0,1,0,D00+D20,train
Japan_000655.jpg,0,0,0,1,D40,train
Japan_004380.jpg,0,1,0,0,D10,train
Japan_000884.jpg,0,0,1,0,D20,train
Japan_007204.jpg,0,0,1,0,D20,train
Japan_011660.jpg,0,0,1,0,D20,train
Japan_013115.jpg,0,0,1,0,D20,train
Japan_012214.jpg,0,0,1,0,D20,train
Japan_004237.jpg,0,0,1,0,D20,train
Japan_000137.jpg,0,1,1,0,D10+D20,train
Japan_007137.jpg,1,0,0,0,D00,train
Japan_005190.jpg,1,0,0,0,D00,train
Japan_004781.jpg,1,0,1,0,D00+D20,train
Japan_007315.jpg,1,0,0,0,D00,train
Japan_010718.jpg,0,0,0,0,NONE,train
Japan_001175.jpg,0,0,1,1,D20+D40,train
Japan_003755.jpg,0,0,1,0,D20,train
Japan_009268.jpg,0,0,0,0,NONE,train
Japan_007515.jpg,0,0,0,0,NONE,train
Japan_012562.jpg,1,0,0,0,D00,train
Japan_006118.jpg,0,0,0,0,NONE,train
Japan_010303.jpg,0,0,0,0,NONE,train
Japan_011775.jpg,0,0,1,0,D20,train
Japan_008593.jpg,0,0,0,1,D40,train
Japan_008160.jpg,0,1,1,0,D10+D20,train
Japan_012367.jpg,0,0,0,0,NONE,train
Japan_000596.jpg,1,0,1,0,D00+D20,train
Japan_000610.jpg,0,0,1,0,D20,train
Japan_000424.jpg,1,0,0,0,D00,train
Japan_005451.jpg,0,0,1,1,D20+D40,train
Japan_001687.jpg,0,0,1,0,D20,train
Japan_005883.jpg,1,0,0,0,D00,train
Japan_005917.jpg,0,0,1,0,D20,train
Japan_006911.jpg,1,1,1,0,D00+D10+D20,train
Japan_000036.jpg,0,0,1,0,D20,train
Japan_000024.jpg,0,0,1,0,D20,train
Japan_008039.jpg,0,0,0,0,NONE,train
Japan_011503.jpg,0,0,0,0,NONE,train
Japan_002888.jpg,0,0,1,0,D20,train
Japan_009408.jpg,0,0,1,0,D20,train
Japan_000492.jpg,1,0,0,0,D00,train
Japan_006154.jpg,0,1,1,0,D10+D20,train
Japan_012382.jpg,0,0,0,0,NONE,train
Japan_002128.jpg,0,0,0,0,NONE,train
Japan_007391.jpg,0,0,0,1,D40,train
Japan_008698.jpg,0,0,1,1,D20+D40,train
Japan_001968.jpg,0,0,1,0,D20,train
Japan_002771.jpg,0,1,1,0,D10+D20,train
Japan_009908.jpg,1,0,0,0,D00,train
Japan_005328.jpg,0,1,0,0,D10,train
Japan_010948.jpg,1,1,0,0,D00+D10,train
Japan_005298.jpg,1,0,1,0,D00+D20,train
Japan_013094.jpg,0,0,0,0,NONE,train
Japan_003715.jpg,1,0,0,0,D00,train
Japan_010162.jpg,0,1,1,1,D10+D20+D40,train
Japan_007118.jpg,1,0,0,0,D00,train
Japan_007076.jpg,1,1,0,0,D00+D10,train
Japan_008588.jpg,0,0,1,0,D20,train
Japan_004457.jpg,0,0,0,0,NONE,train
Japan_010243.jpg,0,0,1,0,D20,train
Japan_009885.jpg,0,0,1,0,D20,train
Japan_010222.jpg,0,0,0,1,D40,train
Japan_006312.jpg,0,0,1,0,D20,train
Japan_009279.jpg,0,0,0,1,D40,train
Japan_012824.jpg,0,0,1,0,D20,train
Japan_012922.jpg,0,0,1,0,D20,train
Japan_010436.jpg,0,0,1,0,D20,train
Japan_009552.jpg,0,1,1,0,D10+D20,train
Japan_002241.jpg,0,0,0,0,NONE,train
Japan_008696.jpg,0,0,1,0,D20,train
Japan_004543.jpg,0,1,1,0,D10+D20,train
Japan_004744.jpg,1,0,0,0,D00,train
Japan_000089.jpg,0,1,1,0,D10+D20,train
Japan_007041.jpg,0,0,0,0,NONE,train
Japan_007518.jpg,0,1,0,0,D10,train
Japan_005622.jpg,0,0,1,1,D20+D40,train
Japan_005771.jpg,0,0,0,0,NONE,train
Japan_012096.jpg,0,0,0,1,D40,train
Japan_010381.jpg,1,1,0,0,D00+D10,train
Japan_008100.jpg,0,0,1,0,D20,train
Japan_011771.jpg,0,0,0,0,NONE,train
Japan_011600.jpg,1,0,1,0,D00+D20,train
Japan_008397.jpg,0,1,0,0,D10,train
Japan_011991.jpg,0,0,1,0,D20,train
Japan_008529.jpg,0,0,1,0,D20,train
Japan_000257.jpg,0,0,1,0,D20,train
Japan_002429.jpg,0,0,0,0,NONE,train
Japan_005198.jpg,0,0,0,0,NONE,train
Japan_003033.jpg,1,0,1,0,D00+D20,train
Japan_001514.jpg,1,0,1,0,D00+D20,train
Japan_011933.jpg,0,0,1,0,D20,train
Japan_002003.jpg,1,0,1,1,D00+D20+D40,train
Japan_001178.jpg,1,0,1,0,D00+D20,train
Japan_012378.jpg,1,0,0,0,D00,train
Japan_007099.jpg,1,0,0,0,D00,train
Japan_009260.jpg,0,0,1,0,D20,train
Japan_009954.jpg,0,0,1,1,D20+D40,train
Japan_009289.jpg,0,0,0,0,NONE,train
Japan_007017.jpg,0,1,1,0,D10+D20,train
Japan_001680.jpg,0,0,0,1,D40,train
Japan_008427.jpg,0,0,1,0,D20,train
Japan_008880.jpg,1,1,0,0,D00+D10,train
Japan_011249.jpg,0,0,0,0,NONE,train
Japan_009137.jpg,1,0,1,0,D00+D20,train
Japan_010486.jpg,0,1,1,0,D10+D20,train
Japan_006146.jpg,1,1,0,0,D00+D10,train
Japan_005277.jpg,1,1,0,0,D00+D10,train
Japan_006346.jpg,0,0,0,0,NONE,train
Japan_006345.jpg,0,0,1,1,D20+D40,train
Japan_008461.jpg,0,1,0,0,D10,train
Japan_002698.jpg,0,0,1,0,D20,train
Japan_011261.jpg,0,0,0,0,NONE,train
Japan_009033.jpg,0,1,0,1,D10+D40,train
Japan_004835.jpg,0,0,1,1,D20+D40,train
Japan_011554.jpg,0,1,0,0,D10,train
Japan_004448.jpg,0,1,1,0,D10+D20,train
Japan_002059.jpg,1,0,0,0,D00,train
Japan_001130.jpg,0,0,1,0,D20,train
Japan_000151.jpg,0,0,1,0,D20,train
Japan_000776.jpg,1,0,0,0,D00,train
Japan_008171.jpg,0,0,0,0,NONE,train
Japan_007322.jpg,1,0,0,0,D00,train
Japan_000446.jpg,0,0,1,1,D20+D40,train
Japan_009870.jpg,0,0,0,0,NONE,train
Japan_010878.jpg,0,0,0,0,NONE,train
Japan_005307.jpg,0,0,0,1,D40,train
Japan_008464.jpg,1,0,0,0,D00,train
Japan_003068.jpg,1,1,0,0,D00+D10,train
Japan_011917.jpg,1,0,0,0,D00,train
Japan_003694.jpg,1,0,0,0,D00,train
Japan_012286.jpg,0,0,0,0,NONE,train
Japan_010960.jpg,0,0,1,0,D20,train
Japan_012261.jpg,0,0,0,0,NONE,train
Japan_012946.jpg,1,0,0,0,D00,train
Japan_009548.jpg,0,1,0,0,D10,train
Japan_009796.jpg,0,1,1,0,D10+D20,train
Japan_006374.jpg,1,0,0,0,D00,train
Japan_007959.jpg,0,0,0,1,D40,train
Japan_009158.jpg,1,0,0,0,D00,train
Japan_009184.jpg,0,0,1,1,D20+D40,train
Japan_006027.jpg,0,1,1,0,D10+D20,train
Japan_008853.jpg,1,1,0,0,D00+D10,train
Japan_011031.jpg,0,1,0,0,D10,train
Japan_005816.jpg,1,0,0,0,D00,train
Japan_006434.jpg,0,0,0,0,NONE,train
Japan_008528.jpg,1,0,0,0,D00,train
Japan_008214.jpg,0,0,0,0,NONE,train
Japan_003534.jpg,1,1,0,0,D00+D10,train
Japan_000956.jpg,0,0,0,0,NONE,train
Japan_009109.jpg,0,0,0,0,NONE,train
Japan_011913.jpg,0,1,1,0,D10+D20,train
Japan_003844.jpg,0,0,1,1,D20+D40,train
Japan_012193.jpg,0,0,1,0,D20,train
Japan_005613.jpg,0,0,0,0,NONE,train
Japan_003803.jpg,1,0,1,1,D00+D20+D40,train
Japan_010888.jpg,0,0,0,0,NONE,train
Japan_004238.jpg,0,1,0,0,D10,train
Japan_007501.jpg,1,0,0,0,D00,train
Japan_007527.jpg,1,1,1,0,D00+D10+D20,train
Japan_001518.jpg,1,1,1,0,D00+D10+D20,train
Japan_009012.jpg,0,1,0,0,D10,train
Japan_005284.jpg,0,0,0,0,NONE,train
Japan_002957.jpg,1,1,0,0,D00+D10,train
Japan_000532.jpg,1,0,0,0,D00,train
Japan_007805.jpg,0,0,0,0,NONE,train
Japan_003673.jpg,0,0,0,0,NONE,train
Japan_007179.jpg,1,1,0,0,D00+D10,train
Japan_009222.jpg,0,1,0,0,D10,train
Japan_000487.jpg,0,0,0,0,NONE,train
Japan_005356.jpg,0,0,0,0,NONE,train
Japan_002072.jpg,1,0,0,0,D00,train
Japan_010834.jpg,0,0,1,1,D20+D40,train
Japan_003783.jpg,0,1,1,0,D10+D20,train
Japan_006031.jpg,0,0,1,0,D20,train
Japan_011191.jpg,0,0,0,0,NONE,train
Japan_010437.jpg,0,0,1,0,D20,train
Japan_010836.jpg,0,0,0,0,NONE,train
Japan_011003.jpg,0,1,1,0,D10+D20,train
Japan_007684.jpg,0,1,1,0,D10+D20,train
Japan_003454.jpg,0,0,1,0,D20,train
Japan_005739.jpg,0,1,1,0,D10+D20,train
Japan_009025.jpg,1,0,1,0,D00+D20,train
Japan_002516.jpg,0,0,0,0,NONE,train
Japan_004349.jpg,1,1,0,0,D00+D10,train
Japan_006836.jpg,0,0,0,0,NONE,train
Japan_007829.jpg,0,0,0,1,D40,train
Japan_004601.jpg,0,0,0,1,D40,train
Japan_001732.jpg,0,0,0,0,NONE,train
Japan_001481.jpg,0,0,0,0,NONE,train
Japan_008254.jpg,0,0,0,0,NONE,train
Japan_004886.jpg,0,1,0,0,D10,train
Japan_011298.jpg,0,0,1,0,D20,train
Japan_010361.jpg,0,0,0,0,NONE,train
Japan_007721.jpg,0,0,1,0,D20,train
Japan_012313.jpg,0,0,1,0,D20,train
Japan_000396.jpg,0,0,1,0,D20,train
Japan_003589.jpg,1,1,0,0,D00+D10,train
Japan_012158.jpg,0,0,1,1,D20+D40,train
Japan_007631.jpg,0,0,0,0,NONE,train
Japan_010806.jpg,1,0,1,1,D00+D20+D40,train
Japan_011120.jpg,0,0,0,0,NONE,train
Japan_011088.jpg,0,0,0,1,D40,train
Japan_009640.jpg,0,0,0,0,NONE,train
